               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 472,           0.0097203,           0.0037019,          0.00023547,             0.49585,             0.68651,             0.64096,             0.51475,            0.011935,           0.0043433,            0.032501,           0.0006742,           0.0006742,           0.0006742
                 473,           0.0096311,           0.0038386,          0.00029605,             0.49602,             0.68688,             0.64096,             0.51298,             0.01193,           0.0043366,            0.033069,           0.0006544,           0.0006544,           0.0006544
                 474,            0.011955,           0.0043861,          0.00033326,              0.4959,             0.68652,             0.61431,             0.49305,            0.011904,           0.0043304,            0.033643,           0.0006346,           0.0006346,           0.0006346
                 475,            0.013535,           0.0038572,          0.00039902,             0.49612,             0.68699,             0.61431,             0.49047,            0.012007,           0.0043123,            0.033862,           0.0006148,           0.0006148,           0.0006148
                 476,            0.014683,           0.0044077,          0.00046934,             0.49543,              0.6852,             0.60449,             0.48606,            0.012113,           0.0042872,            0.033972,            0.000595,            0.000595,            0.000595
                 477,            0.010275,           0.0047262,          0.00028704,              0.4954,             0.68513,             0.60449,             0.48259,               0.012,           0.0042546,            0.034021,           0.0005752,           0.0005752,           0.0005752
                 478,            0.010148,           0.0048588,          0.00025245,             0.49521,             0.68469,             0.60449,             0.48284,            0.011987,           0.0042293,            0.034149,           0.0005554,           0.0005554,           0.0005554
                 479,            0.009554,           0.0044136,          0.00022833,             0.49547,             0.68525,             0.60449,              0.4835,             0.01194,           0.0042627,            0.034216,           0.0005356,           0.0005356,           0.0005356
                 480,            0.012036,           0.0055807,           0.0003374,             0.49654,             0.68788,             0.60449,             0.48371,            0.011972,           0.0042622,            0.034204,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0093634,           0.0046319,          0.00026355,             0.49836,             0.69251,             0.61431,             0.49084,            0.012024,            0.004256,            0.034222,            0.000496,            0.000496,            0.000496
                 482,           0.0090283,            0.003523,          0.00022393,             0.49782,             0.69105,             0.61431,             0.49108,            0.011965,           0.0042703,            0.034259,           0.0004762,           0.0004762,           0.0004762
                 483,           0.0082283,           0.0033867,          0.00023975,             0.49817,             0.69194,             0.61431,             0.49945,            0.011926,           0.0042684,            0.034351,           0.0004564,           0.0004564,           0.0004564
                 484,            0.010228,           0.0043462,          0.00028083,             0.49883,             0.69356,             0.61431,             0.49957,            0.011969,           0.0042591,            0.034406,           0.0004366,           0.0004366,           0.0004366
                 485,            0.009525,           0.0046702,          0.00032289,             0.49574,              0.6937,             0.61431,             0.49673,            0.012067,           0.0042391,            0.034424,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0094188,           0.0040722,          0.00030677,             0.49575,             0.69357,             0.61431,             0.49673,            0.012046,           0.0042324,            0.034546,            0.000397,            0.000397,            0.000397
                 487,           0.0089316,           0.0044902,          0.00025812,             0.49521,             0.69345,             0.61431,             0.49673,            0.012127,           0.0042133,            0.034601,           0.0003772,           0.0003772,           0.0003772
                 488,            0.010936,           0.0051682,          0.00029332,             0.49594,             0.69362,             0.61431,              0.4845,            0.012204,           0.0041888,            0.034662,           0.0003574,           0.0003574,           0.0003574
                 489,           0.0096125,           0.0050539,          0.00030889,             0.49582,             0.69367,             0.61431,              0.4845,            0.012201,           0.0041726,            0.034784,           0.0003376,           0.0003376,           0.0003376
                 490,            0.010464,           0.0040909,          0.00023726,             0.49605,             0.69374,             0.61431,              0.4851,            0.012212,           0.0041621,            0.034802,           0.0003178,           0.0003178,           0.0003178
                 491,            0.010719,           0.0042265,           0.0003244,             0.49577,             0.69378,             0.61431,             0.49063,            0.012159,           0.0041487,            0.034741,            0.000298,            0.000298,            0.000298
                 492,           0.0089595,           0.0036484,          0.00022079,             0.49561,             0.69385,             0.61431,             0.49063,            0.012168,           0.0041249,            0.034729,           0.0002782,           0.0002782,           0.0002782
                 493,            0.011771,           0.0046207,           0.0002722,             0.49463,             0.69357,             0.61431,             0.49397,            0.012136,           0.0041144,            0.034747,           0.0002584,           0.0002584,           0.0002584
                 494,            0.010139,           0.0041908,          0.00030832,             0.49484,             0.69348,             0.61431,             0.49076,            0.012166,           0.0040991,            0.034698,           0.0002386,           0.0002386,           0.0002386
                 495,            0.010448,           0.0044519,          0.00029479,             0.49481,             0.69353,             0.61431,             0.49681,            0.012118,           0.0041029,            0.034717,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0089152,           0.0039833,          0.00024452,             0.49497,             0.69344,             0.61431,             0.50114,            0.012093,           0.0041058,            0.034705,            0.000199,            0.000199,            0.000199
                 497,            0.010783,           0.0046811,          0.00027529,             0.49603,             0.69332,             0.61431,             0.50112,            0.012117,           0.0041049,            0.034692,           0.0001792,           0.0001792,           0.0001792
                 498,            0.010888,           0.0057249,          0.00027574,             0.49495,             0.69292,             0.61431,             0.50122,            0.012084,           0.0040953,            0.034619,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0097127,           0.0041065,          0.00024737,             0.49575,             0.69304,             0.61431,             0.50179,             0.01209,           0.0040915,            0.034644,           0.0001396,           0.0001396,           0.0001396
