               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 471,            0.011085,           0.0050884,          0.00028444,             0.77914,                0.82,             0.76993,             0.64249,            0.010087,           0.0032058,            0.010735,            0.000694,            0.000694,            0.000694
                 472,           0.0096928,           0.0048485,           0.0019062,             0.77842,             0.81901,             0.77097,             0.64471,            0.010021,           0.0032015,            0.010724,           0.0006742,           0.0006742,           0.0006742
                 473,            0.010528,           0.0048558,           0.0002124,             0.77908,             0.81959,             0.77097,              0.6333,            0.010016,           0.0032077,            0.010715,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0088001,           0.0044535,          0.00036653,              0.7792,             0.82034,             0.77097,             0.63202,            0.010015,           0.0032158,            0.010708,           0.0006346,           0.0006346,           0.0006346
                 475,           0.0099862,           0.0041629,          0.00030191,             0.77914,             0.82032,             0.77097,             0.63183,            0.010067,           0.0032301,             0.01073,           0.0006148,           0.0006148,           0.0006148
                 476,            0.009282,           0.0042941,          0.00026526,             0.77783,             0.81973,             0.77337,             0.63844,            0.010102,           0.0032396,             0.01074,            0.000595,            0.000595,            0.000595
                 477,            0.011511,           0.0048814,          0.00087798,             0.77922,             0.82061,             0.77337,             0.64024,            0.010122,           0.0032468,            0.010743,           0.0005752,           0.0005752,           0.0005752
                 478,           0.0093507,           0.0043495,          0.00024634,             0.77952,             0.82166,             0.77476,             0.64039,              0.0101,           0.0032578,             0.01074,           0.0005554,           0.0005554,           0.0005554
                 479,           0.0099853,           0.0046546,          0.00026403,             0.76719,             0.83746,             0.77617,             0.63543,             0.01008,            0.003262,            0.010775,           0.0005356,           0.0005356,           0.0005356
                 480,            0.011494,           0.0046574,          0.00069792,             0.76921,             0.83753,             0.77476,             0.63434,            0.010104,           0.0032625,            0.010802,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0083756,           0.0037987,          0.00023303,             0.77101,             0.83776,             0.77476,             0.63372,            0.010112,           0.0032487,            0.010823,            0.000496,            0.000496,            0.000496
                 482,             0.01027,            0.004514,          0.00024926,             0.77375,             0.83812,              0.7735,             0.63582,            0.010071,           0.0032201,             0.01086,           0.0004762,           0.0004762,           0.0004762
                 483,            0.011946,           0.0045452,          0.00047062,             0.77244,             0.83836,             0.77476,             0.63565,            0.010144,           0.0032029,             0.01091,           0.0004564,           0.0004564,           0.0004564
                 484,           0.0096566,           0.0037816,          0.00049848,             0.77324,             0.83836,              0.7735,             0.63497,            0.010154,           0.0031867,            0.010958,           0.0004366,           0.0004366,           0.0004366
                 485,            0.012845,           0.0044817,          0.00038148,             0.77244,             0.83833,             0.77476,             0.63603,            0.010102,           0.0031738,            0.010941,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0098182,           0.0040136,          0.00020295,             0.77225,             0.83838,             0.77894,             0.63774,            0.010078,           0.0031619,            0.010954,            0.000397,            0.000397,            0.000397
                 487,           0.0096252,           0.0047471,           0.0002282,             0.77087,             0.83826,             0.77773,             0.64112,            0.010048,           0.0031652,            0.010982,           0.0003772,           0.0003772,           0.0003772
                 488,           0.0087269,           0.0034403,          0.00018729,             0.77233,             0.83843,             0.77617,             0.64079,            0.010084,           0.0031743,            0.011006,           0.0003574,           0.0003574,           0.0003574
                 489,           0.0096556,             0.00401,          0.00056805,             0.77333,             0.83827,             0.77617,             0.64109,            0.010122,           0.0031891,            0.011011,           0.0003376,           0.0003376,           0.0003376
                 490,            0.010689,           0.0041856,          0.00040323,             0.77258,             0.83809,             0.77617,             0.64204,             0.01013,           0.0032048,            0.011012,           0.0003178,           0.0003178,           0.0003178
                 491,           0.0087329,           0.0037413,          0.00023246,             0.77079,             0.83796,             0.77617,             0.64095,            0.010141,           0.0032306,            0.011008,            0.000298,            0.000298,            0.000298
                 492,           0.0097069,           0.0040896,          0.00039977,             0.76875,             0.83796,             0.78108,             0.63889,            0.010134,            0.003231,            0.011011,           0.0002782,           0.0002782,           0.0002782
                 493,            0.010827,           0.0045948,          0.00038888,             0.76924,             0.83792,             0.78142,             0.64613,            0.010121,           0.0032344,            0.011009,           0.0002584,           0.0002584,           0.0002584
                 494,            0.011059,           0.0056089,          0.00028238,             0.77065,             0.83802,             0.77358,             0.64453,            0.010113,           0.0032344,            0.011026,           0.0002386,           0.0002386,           0.0002386
                 495,           0.0094874,           0.0046749,          0.00022828,             0.77022,             0.83795,             0.77252,             0.64338,            0.010095,           0.0032268,             0.01105,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0096833,           0.0040403,          0.00023526,             0.77312,             0.83354,             0.77252,             0.64225,            0.010133,           0.0032291,            0.011051,            0.000199,            0.000199,            0.000199
                 497,           0.0099467,           0.0042477,          0.00025888,             0.77026,             0.83788,             0.77252,              0.6419,             0.01016,            0.003222,            0.011034,           0.0001792,           0.0001792,           0.0001792
                 498,              0.0104,           0.0045887,           0.0014373,             0.77306,             0.83153,             0.77636,             0.65203,            0.010186,           0.0032301,             0.01104,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0090544,           0.0044104,          0.00020414,             0.77728,             0.82701,             0.76982,             0.64151,            0.010212,           0.0032296,            0.011084,           0.0001396,           0.0001396,           0.0001396
